Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
2106,Innovate Industries,Social Media,All Ages,15 days,Google Ads,0.15,18488.0,5.67,Miami,English,674,4576,7,Tech Enthusiasts,2021-10-08
2107,DataTech Solutions,Social Media,Men 25-34,15 days,Email,0.06,19018.0,7.77,New York,English,484,7159,6,Foodies,2021-10-09
2108,DataTech Solutions,Email,Men 25-34,30 days,YouTube,0.05,15882.0,2.86,Los Angeles,Spanish,363,2808,1,Tech Enthusiasts,2021-10-10
2109,TechCorp,Search,Men 18-24,15 days,Google Ads,0.02,11357.0,5.44,Chicago,English,589,9161,1,Tech Enthusiasts,2021-10-11
2110,NexGen Systems,Email,Men 18-24,45 days,YouTube,0.14,16373.0,6.85,Miami,Mandarin,400,5617,8,Foodies,2021-10-12
2111,NexGen Systems,Social Media,Men 18-24,60 days,Google Ads,0.09,19879.0,6.54,Houston,French,523,8389,3,Tech Enthusiasts,2021-10-13
2112,DataTech Solutions,Display,Men 25-34,60 days,Website,0.03,15610.0,4.25,Chicago,German,642,3920,5,Tech Enthusiasts,2021-10-14
2113,TechCorp,Search,Women 35-44,30 days,Google Ads,0.14,12992.0,3.25,Houston,French,586,1481,7,Fashionistas,2021-10-15
2114,Innovate Industries,Influencer,All Ages,30 days,Website,0.09,17575.0,4.14,New York,Mandarin,305,2454,2,Outdoor Adventurers,2021-10-16
2115,TechCorp,Email,Men 25-34,45 days,Instagram,0.05,5641.0,2.93,Houston,German,433,1238,5,Health & Wellness,2021-10-17
2116,TechCorp,Influencer,Men 18-24,45 days,Facebook,0.02,16961.0,4.46,Houston,German,568,2360,2,Outdoor Adventurers,2021-10-18
2117,Alpha Innovations,Social Media,All Ages,45 days,Facebook,0.03,17991.0,3.77,Los Angeles,French,358,4987,2,Foodies,2021-10-19
2118,TechCorp,Email,All Ages,45 days,Facebook,0.15,6118.0,2.93,Miami,French,650,2301,7,Fashionistas,2021-10-20
2119,Alpha Innovations,Display,All Ages,60 days,YouTube,0.07,16422.0,3.99,New York,English,435,4346,3,Health & Wellness,2021-10-21
2120,TechCorp,Display,All Ages,45 days,Instagram,0.02,9218.0,3.32,Houston,Spanish,740,8161,10,Fashionistas,2021-10-22
2121,Alpha Innovations,Influencer,Women 25-34,30 days,Email,0.11,8283.0,3.57,Los Angeles,Spanish,944,1767,7,Outdoor Adventurers,2021-10-23
2122,Innovate Industries,Display,Women 25-34,15 days,Website,0.14,6666.0,4.74,Chicago,Spanish,983,8240,3,Outdoor Adventurers,2021-10-24
2123,DataTech Solutions,Social Media,Women 35-44,60 days,Google Ads,0.05,18097.0,3.07,Miami,Spanish,556,3986,10,Fashionistas,2021-10-25
2124,Alpha Innovations,Email,Women 35-44,30 days,YouTube,0.03,13709.0,2.58,Los Angeles,German,190,3586,2,Tech Enthusiasts,2021-10-26
2125,TechCorp,Search,Men 25-34,30 days,Google Ads,0.14,19216.0,3.73,New York,Mandarin,252,2930,4,Outdoor Adventurers,2021-10-27
2126,Alpha Innovations,Display,Men 25-34,15 days,Website,0.04,19851.0,5.36,Miami,German,311,7805,7,Foodies,2021-10-28
2127,TechCorp,Social Media,Women 35-44,30 days,Facebook,0.1,13651.0,3.24,Miami,German,909,2665,8,Fashionistas,2021-10-29
2128,Innovate Industries,Search,Men 25-34,45 days,Google Ads,0.13,14907.0,7.74,Miami,English,875,4472,4,Tech Enthusiasts,2021-10-30
2129,Innovate Industries,Display,All Ages,60 days,Website,0.05,19487.0,6.79,Houston,Mandarin,399,8441,5,Health & Wellness,2021-10-31
2130,Innovate Industries,Social Media,Women 25-34,30 days,YouTube,0.14,12561.0,3.16,Houston,Mandarin,984,3556,1,Health & Wellness,2021-11-01
2131,DataTech Solutions,Display,Men 18-24,30 days,YouTube,0.1,16135.0,4.81,Chicago,Spanish,271,3384,1,Fashionistas,2021-11-02
2132,Alpha Innovations,Display,Women 35-44,30 days,Email,0.1,19306.0,6.67,Houston,German,999,8996,1,Fashionistas,2021-11-03
2133,DataTech Solutions,Search,Men 18-24,45 days,Website,0.14,10820.0,3.97,Houston,Spanish,106,5823,5,Foodies,2021-11-04
2134,NexGen Systems,Display,Women 25-34,30 days,Instagram,0.1,9942.0,7.07,Los Angeles,French,820,6246,9,Health & Wellness,2021-11-05
2135,TechCorp,Search,All Ages,15 days,Facebook,0.12,5813.0,6.67,Houston,Mandarin,816,5615,6,Tech Enthusiasts,2021-11-06
2136,DataTech Solutions,Email,All Ages,45 days,Email,0.12,17038.0,5.9,Miami,Spanish,719,5184,8,Health & Wellness,2021-11-07
2137,Innovate Industries,Influencer,Women 25-34,30 days,Instagram,0.11,8616.0,2.09,Miami,French,547,8621,5,Health & Wellness,2021-11-08
2138,DataTech Solutions,Email,Women 25-34,45 days,Google Ads,0.13,16074.0,5.83,Miami,English,712,5173,4,Health & Wellness,2021-11-09
2139,Alpha Innovations,Email,Women 25-34,60 days,Facebook,0.07,5091.0,7.95,Chicago,English,996,3761,9,Health & Wellness,2021-11-10
2140,Innovate Industries,Influencer,Women 25-34,60 days,Facebook,0.04,6250.0,6.02,Los Angeles,Spanish,708,9381,9,Fashionistas,2021-11-11
2141,TechCorp,Influencer,Women 35-44,30 days,Email,0.02,19937.0,6.9,Chicago,French,826,5481,1,Foodies,2021-11-12
2142,NexGen Systems,Social Media,Women 35-44,30 days,Facebook,0.08,12861.0,6.23,New York,English,182,1018,3,Health & Wellness,2021-11-13
2143,DataTech Solutions,Influencer,Men 25-34,30 days,Email,0.11,17418.0,4.08,Los Angeles,English,440,1654,6,Foodies,2021-11-14
2144,Alpha Innovations,Influencer,Women 25-34,60 days,Instagram,0.15,9055.0,5.29,Los Angeles,Spanish,868,1120,5,Foodies,2021-11-15
2145,DataTech Solutions,Social Media,Men 25-34,15 days,Email,0.1,15166.0,6.77,Miami,Mandarin,855,1920,3,Health & Wellness,2021-11-16
2146,TechCorp,Search,Women 35-44,30 days,Email,0.12,17786.0,4.4,Miami,German,357,6184,2,Outdoor Adventurers,2021-11-17
2147,NexGen Systems,Email,Women 25-34,60 days,Google Ads,0.06,17718.0,4.63,Houston,English,869,1365,2,Tech Enthusiasts,2021-11-18
2148,NexGen Systems,Search,Men 25-34,15 days,YouTube,0.13,15024.0,4.04,New York,Spanish,266,7842,5,Tech Enthusiasts,2021-11-19
2149,NexGen Systems,Display,Men 18-24,60 days,Website,0.01,5751.0,6.4,Los Angeles,English,497,9945,9,Outdoor Adventurers,2021-11-20
2150,Innovate Industries,Search,All Ages,15 days,Facebook,0.04,8988.0,4.58,Houston,English,985,8755,2,Fashionistas,2021-11-21
2151,DataTech Solutions,Email,Women 25-34,60 days,Email,0.08,18258.0,5.38,Chicago,Spanish,466,5173,4,Health & Wellness,2021-11-22
2152,Alpha Innovations,Social Media,Women 25-34,30 days,Instagram,0.07,15584.0,2.57,Chicago,French,456,6205,10,Tech Enthusiasts,2021-11-23
2153,NexGen Systems,Search,Women 35-44,30 days,Instagram,0.11,8265.0,3.41,Los Angeles,Spanish,752,8553,7,Tech Enthusiasts,2021-11-24
2154,DataTech Solutions,Influencer,Women 35-44,30 days,Email,0.13,16295.0,4.78,Houston,Spanish,541,7010,3,Health & Wellness,2021-11-25
2155,Innovate Industries,Email,Men 25-34,30 days,Facebook,0.04,6916.0,4.35,Houston,German,697,2726,5,Outdoor Adventurers,2021-11-26
2156,Alpha Innovations,Social Media,Men 25-34,15 days,Email,0.09,7106.0,5.22,Miami,English,822,8820,9,Foodies,2021-11-27
2157,Innovate Industries,Display,Men 25-34,15 days,YouTube,0.06,15851.0,3.77,Los Angeles,Mandarin,996,8275,4,Foodies,2021-11-28
2158,Alpha Innovations,Social Media,Women 35-44,30 days,YouTube,0.1,5991.0,6.7,Los Angeles,Spanish,354,6358,7,Health & Wellness,2021-11-29
2159,Alpha Innovations,Social Media,Men 18-24,30 days,Email,0.08,12922.0,7.52,Miami,Spanish,902,6242,5,Fashionistas,2021-11-30
2160,TechCorp,Display,Men 25-34,60 days,Website,0.14,15594.0,2.15,New York,Spanish,446,7057,4,Foodies,2021-12-01
2161,Alpha Innovations,Email,All Ages,30 days,YouTube,0.1,5600.0,7.87,Houston,Mandarin,952,6921,5,Health & Wellness,2021-12-02
2162,Innovate Industries,Display,All Ages,30 days,Facebook,0.09,5119.0,4.11,Chicago,German,857,5472,2,Outdoor Adventurers,2021-12-03
2163,Innovate Industries,Display,Women 35-44,30 days,Website,0.02,7212.0,2.09,Chicago,French,115,2414,4,Health & Wellness,2021-12-04
2164,TechCorp,Influencer,Women 25-34,45 days,Email,0.07,18076.0,5.75,New York,French,534,5432,1,Foodies,2021-12-05
2165,DataTech Solutions,Display,Men 18-24,30 days,Website,0.13,9028.0,6.16,New York,Spanish,316,5755,6,Fashionistas,2021-12-06
2166,DataTech Solutions,Email,Men 25-34,60 days,Facebook,0.02,15805.0,2.29,Miami,French,491,9129,7,Fashionistas,2021-12-07
2167,TechCorp,Email,Men 25-34,60 days,YouTube,0.1,19781.0,3.68,Houston,Spanish,662,2838,5,Fashionistas,2021-12-08
2168,Alpha Innovations,Display,Men 18-24,60 days,Email,0.15,13341.0,7.51,Chicago,English,844,7058,2,Tech Enthusiasts,2021-12-09
2169,DataTech Solutions,Display,Women 25-34,30 days,Website,0.06,6152.0,2.23,New York,French,264,2518,7,Foodies,2021-12-10
2170,Alpha Innovations,Social Media,Women 35-44,60 days,Google Ads,0.06,10913.0,5.38,New York,Mandarin,731,7506,10,Outdoor Adventurers,2021-12-11
2171,Alpha Innovations,Search,Men 18-24,15 days,YouTube,0.01,16624.0,5.47,New York,English,304,7253,5,Health & Wellness,2021-12-12
2172,NexGen Systems,Search,Women 25-34,45 days,YouTube,0.08,13801.0,2.58,Chicago,French,661,1774,9,Tech Enthusiasts,2021-12-13
2173,Innovate Industries,Influencer,Men 18-24,15 days,YouTube,0.04,8939.0,5.78,Chicago,English,725,5871,1,Health & Wellness,2021-12-14
2174,Alpha Innovations,Display,Women 35-44,30 days,Facebook,0.11,7015.0,5.23,Houston,Mandarin,382,1754,6,Tech Enthusiasts,2021-12-15
2175,DataTech Solutions,Display,Women 35-44,30 days,Website,0.05,14263.0,6.73,Los Angeles,French,637,1403,5,Foodies,2021-12-16
2176,NexGen Systems,Email,All Ages,15 days,YouTube,0.04,8654.0,5.47,New York,Mandarin,463,3253,2,Foodies,2021-12-17
2177,TechCorp,Influencer,All Ages,45 days,Website,0.13,17347.0,6.16,Houston,Spanish,674,6417,10,Fashionistas,2021-12-18
2178,NexGen Systems,Email,All Ages,60 days,YouTube,0.05,11481.0,4.32,Los Angeles,Spanish,146,5136,7,Fashionistas,2021-12-19
2179,Innovate Industries,Display,Women 35-44,45 days,Website,0.12,18199.0,3.87,Los Angeles,German,612,7742,10,Outdoor Adventurers,2021-12-20
2180,TechCorp,Display,Women 35-44,15 days,Website,0.15,12086.0,4.58,Los Angeles,Mandarin,560,8597,6,Fashionistas,2021-12-21
2181,Innovate Industries,Social Media,Women 35-44,15 days,Website,0.07,10328.0,5.61,New York,Spanish,702,7624,4,Health & Wellness,2021-12-22
2182,TechCorp,Display,Women 25-34,30 days,Website,0.1,15463.0,2.94,Los Angeles,Spanish,837,4717,4,Fashionistas,2021-12-23
2183,Alpha Innovations,Email,Women 35-44,45 days,Instagram,0.12,13911.0,2.11,New York,Spanish,675,6917,10,Health & Wellness,2021-12-24
2184,TechCorp,Email,All Ages,15 days,Facebook,0.08,16063.0,6.59,Los Angeles,Spanish,263,6561,1,Health & Wellness,2021-12-25
2185,Alpha Innovations,Email,Women 25-34,15 days,Facebook,0.06,16302.0,7.77,Los Angeles,English,385,9401,7,Outdoor Adventurers,2021-12-26
2186,NexGen Systems,Display,Women 35-44,60 days,Instagram,0.14,10109.0,7.16,Houston,Spanish,671,7953,10,Health & Wellness,2021-12-27
2187,Innovate Industries,Display,Men 25-34,15 days,YouTube,0.1,10456.0,3.09,Houston,German,962,2328,1,Health & Wellness,2021-12-28
2188,Alpha Innovations,Search,All Ages,60 days,Instagram,0.02,14530.0,3.5,Chicago,French,828,2685,7,Health & Wellness,2021-12-29
2189,Alpha Innovations,Influencer,Men 18-24,30 days,Instagram,0.14,16136.0,7.93,Miami,Mandarin,126,1514,7,Tech Enthusiasts,2021-12-30
2190,DataTech Solutions,Social Media,Women 25-34,30 days,Email,0.12,12154.0,3.99,New York,Spanish,329,7443,6,Health & Wellness,2021-12-31
2191,NexGen Systems,Display,Men 18-24,60 days,Website,0.08,12479.0,5.57,New York,Mandarin,111,3210,8,Foodies,2021-01-01
2192,Innovate Industries,Email,Men 25-34,60 days,YouTube,0.01,15284.0,3.1,Chicago,English,134,2509,10,Fashionistas,2021-01-02
2193,NexGen Systems,Display,Men 18-24,30 days,Facebook,0.13,15804.0,2.49,Miami,Spanish,822,6570,6,Fashionistas,2021-01-03
2194,Alpha Innovations,Email,Men 18-24,30 days,Facebook,0.12,14984.0,4.23,New York,French,259,2263,9,Tech Enthusiasts,2021-01-04
2195,Alpha Innovations,Search,Women 35-44,45 days,Website,0.04,17075.0,6.63,Chicago,Spanish,188,8202,3,Health & Wellness,2021-01-05
2196,NexGen Systems,Email,Men 25-34,30 days,Instagram,0.12,13273.0,7.12,New York,German,1000,7404,4,Tech Enthusiasts,2021-01-06
2197,DataTech Solutions,Influencer,Women 35-44,15 days,YouTube,0.09,18054.0,4.79,Miami,French,155,5629,4,Fashionistas,2021-01-07
2198,DataTech Solutions,Display,Men 25-34,15 days,Email,0.04,5407.0,5.48,Miami,French,258,8329,2,Foodies,2021-01-08
2199,Alpha Innovations,Social Media,Men 18-24,60 days,YouTube,0.03,9977.0,7.94,New York,Mandarin,762,9525,7,Health & Wellness,2021-01-09
2200,NexGen Systems,Display,Women 25-34,30 days,Email,0.06,13780.0,5.81,Los Angeles,German,193,2695,9,Tech Enthusiasts,2021-01-10
2201,Innovate Industries,Influencer,All Ages,30 days,Email,0.13,14677.0,5.18,Miami,Mandarin,567,4474,1,Fashionistas,2021-01-11
2202,DataTech Solutions,Influencer,Men 18-24,60 days,Website,0.09,6255.0,7.58,Miami,German,724,4337,5,Fashionistas,2021-01-12
2203,TechCorp,Social Media,Men 18-24,30 days,Facebook,0.04,8133.0,3.14,Houston,English,977,1895,1,Health & Wellness,2021-01-13
2204,Alpha Innovations,Search,Women 25-34,30 days,Website,0.04,6773.0,2.12,Houston,Spanish,110,6469,7,Tech Enthusiasts,2021-01-14
2205,DataTech Solutions,Email,Women 25-34,30 days,YouTube,0.04,7122.0,2.02,Miami,English,772,5967,6,Foodies,2021-01-15
2206,Innovate Industries,Email,Women 35-44,45 days,Email,0.07,19598.0,6.84,New York,Mandarin,246,5758,2,Fashionistas,2021-01-16
2207,DataTech Solutions,Social Media,Women 25-34,45 days,Website,0.11,15798.0,4.75,Los Angeles,Spanish,616,7598,5,Outdoor Adventurers,2021-01-17
2208,NexGen Systems,Influencer,Men 25-34,45 days,Website,0.02,13170.0,3.01,Los Angeles,Mandarin,308,7725,2,Tech Enthusiasts,2021-01-18
2209,Innovate Industries,Social Media,Women 25-34,30 days,Email,0.1,6867.0,5.24,New York,Spanish,462,9594,7,Tech Enthusiasts,2021-01-19
2210,NexGen Systems,Email,Men 18-24,45 days,Email,0.09,14247.0,3.9,New York,German,786,4885,10,Outdoor Adventurers,2021-01-20
2211,DataTech Solutions,Social Media,Men 25-34,15 days,Instagram,0.07,19143.0,6.18,Houston,English,133,6695,5,Fashionistas,2021-01-21
2212,TechCorp,Display,All Ages,30 days,YouTube,0.15,11999.0,6.14,Miami,Spanish,808,4611,4,Tech Enthusiasts,2021-01-22
2213,Alpha Innovations,Email,All Ages,45 days,YouTube,0.07,6781.0,3.27,Houston,Mandarin,293,5727,6,Outdoor Adventurers,2021-01-23
2214,Alpha Innovations,Social Media,Women 25-34,60 days,Website,0.07,10403.0,6.16,Los Angeles,Spanish,371,4879,7,Fashionistas,2021-01-24
2215,Alpha Innovations,Influencer,Men 18-24,60 days,YouTube,0.07,14506.0,6.37,Chicago,Mandarin,774,7736,3,Health & Wellness,2021-01-25
2216,NexGen Systems,Search,Men 18-24,15 days,Email,0.01,14071.0,6.97,Chicago,English,750,1612,1,Fashionistas,2021-01-26
2217,Innovate Industries,Email,Men 18-24,60 days,YouTube,0.02,19016.0,5.37,New York,Mandarin,688,2476,8,Outdoor Adventurers,2021-01-27
2218,NexGen Systems,Display,Women 35-44,60 days,YouTube,0.13,19690.0,3.36,Miami,German,715,1219,4,Fashionistas,2021-01-28
2219,NexGen Systems,Influencer,Women 25-34,15 days,Website,0.08,10402.0,2.54,Houston,English,502,8711,9,Tech Enthusiasts,2021-01-29
2220,DataTech Solutions,Social Media,Men 18-24,15 days,YouTube,0.04,15063.0,6.02,Houston,German,167,3492,10,Outdoor Adventurers,2021-01-30
2221,Innovate Industries,Influencer,Women 35-44,60 days,Facebook,0.09,5726.0,6.61,Chicago,Spanish,994,9968,7,Foodies,2021-01-31
2222,DataTech Solutions,Social Media,Women 25-34,30 days,YouTube,0.01,17171.0,4.66,New York,Mandarin,528,9873,3,Health & Wellness,2021-02-01
2223,NexGen Systems,Social Media,Men 25-34,45 days,Website,0.05,16567.0,4.66,New York,Spanish,224,9023,1,Outdoor Adventurers,2021-02-02
2224,NexGen Systems,Social Media,All Ages,30 days,Website,0.02,10262.0,5.03,Chicago,Spanish,259,4082,4,Health & Wellness,2021-02-03
2225,DataTech Solutions,Display,Women 25-34,30 days,Instagram,0.05,15986.0,2.53,Miami,Spanish,530,8170,10,Tech Enthusiasts,2021-02-04
2226,DataTech Solutions,Social Media,All Ages,60 days,Instagram,0.11,15183.0,4.89,New York,Mandarin,920,4823,9,Tech Enthusiasts,2021-02-05
2227,TechCorp,Social Media,Men 18-24,15 days,Google Ads,0.1,9376.0,3.91,Miami,German,847,9081,6,Foodies,2021-02-06
2228,NexGen Systems,Influencer,Women 35-44,30 days,Instagram,0.03,18232.0,6.5,Chicago,French,373,8439,10,Fashionistas,2021-02-07
2229,Innovate Industries,Social Media,Women 35-44,30 days,Instagram,0.11,18456.0,6.62,New York,French,311,4844,10,Fashionistas,2021-02-08
2230,Innovate Industries,Email,Women 25-34,30 days,YouTube,0.04,9698.0,5.71,Miami,Spanish,650,8673,7,Outdoor Adventurers,2021-02-09
2231,TechCorp,Display,Women 35-44,15 days,YouTube,0.04,13976.0,4.34,Chicago,Spanish,996,1545,1,Fashionistas,2021-02-10
2232,DataTech Solutions,Email,Men 25-34,30 days,YouTube,0.13,9188.0,6.78,Houston,German,880,4426,1,Foodies,2021-02-11
2233,NexGen Systems,Search,Women 35-44,60 days,Facebook,0.04,5785.0,3.66,New York,Spanish,699,5448,6,Fashionistas,2021-02-12
2234,Innovate Industries,Email,Men 18-24,30 days,Instagram,0.11,18912.0,7.14,Los Angeles,Mandarin,808,2690,9,Health & Wellness,2021-02-13
2235,TechCorp,Influencer,Men 25-34,60 days,Google Ads,0.12,8005.0,3.67,Chicago,French,366,8388,3,Foodies,2021-02-14
2236,DataTech Solutions,Display,All Ages,30 days,Website,0.12,14403.0,2.67,Miami,German,270,6230,1,Tech Enthusiasts,2021-02-15
2237,Alpha Innovations,Email,All Ages,60 days,Instagram,0.06,14288.0,3.37,New York,German,147,4409,3,Health & Wellness,2021-02-16
2238,NexGen Systems,Search,Women 35-44,60 days,Instagram,0.05,17872.0,4.45,Los Angeles,Spanish,176,4689,9,Outdoor Adventurers,2021-02-17
2239,Innovate Industries,Email,Men 18-24,30 days,Facebook,0.13,7275.0,2.72,Houston,English,211,8935,6,Outdoor Adventurers,2021-02-18
2240,DataTech Solutions,Influencer,Men 18-24,30 days,Email,0.15,8135.0,4.26,Houston,German,197,1156,10,Tech Enthusiasts,2021-02-19
2241,NexGen Systems,Email,Women 25-34,60 days,Google Ads,0.07,5199.0,4.97,Miami,German,642,2507,5,Tech Enthusiasts,2021-02-20
2242,TechCorp,Search,Men 18-24,15 days,Instagram,0.08,5470.0,7.07,Miami,French,969,7544,8,Foodies,2021-02-21
2243,NexGen Systems,Influencer,Men 25-34,45 days,Facebook,0.02,10790.0,6.99,New York,Mandarin,706,2982,2,Tech Enthusiasts,2021-02-22
2244,Innovate Industries,Social Media,All Ages,60 days,YouTube,0.06,10660.0,5.41,Los Angeles,Spanish,778,8797,4,Fashionistas,2021-02-23
2245,Innovate Industries,Social Media,All Ages,60 days,Website,0.13,18131.0,6.57,Miami,German,447,5793,3,Outdoor Adventurers,2021-02-24
2246,NexGen Systems,Influencer,Men 18-24,60 days,Email,0.11,9063.0,5.33,New York,Spanish,596,8945,2,Tech Enthusiasts,2021-02-25
2247,Innovate Industries,Display,Men 18-24,60 days,Email,0.04,6743.0,3.88,Los Angeles,German,598,9529,4,Health & Wellness,2021-02-26
2248,Alpha Innovations,Search,All Ages,30 days,Google Ads,0.09,14294.0,7.19,Chicago,Spanish,170,1248,2,Outdoor Adventurers,2021-02-27
2249,NexGen Systems,Display,All Ages,45 days,Email,0.02,12025.0,4.23,New York,English,110,1464,2,Outdoor Adventurers,2021-02-28
2250,Alpha Innovations,Social Media,Women 25-34,30 days,Email,0.1,7346.0,4.64,New York,Mandarin,869,6506,3,Foodies,2021-03-01
2251,TechCorp,Display,Women 35-44,45 days,YouTube,0.08,19647.0,3.86,Chicago,German,573,5757,8,Health & Wellness,2021-03-02
2252,NexGen Systems,Influencer,Women 35-44,15 days,Email,0.08,17019.0,2.48,Houston,English,701,6685,4,Outdoor Adventurers,2021-03-03
2253,Innovate Industries,Social Media,Women 35-44,30 days,Instagram,0.1,17736.0,5.9,Chicago,French,239,2931,9,Tech Enthusiasts,2021-03-04
2254,Alpha Innovations,Display,Women 35-44,15 days,Facebook,0.03,9165.0,2.51,Los Angeles,English,869,4877,7,Tech Enthusiasts,2021-03-05
2255,Innovate Industries,Social Media,Women 25-34,60 days,YouTube,0.13,17890.0,4.85,New York,Spanish,886,2856,4,Health & Wellness,2021-03-06
2256,Innovate Industries,Email,Women 25-34,30 days,Facebook,0.07,13186.0,5.71,New York,German,748,8395,3,Foodies,2021-03-07
2257,Innovate Industries,Search,Men 18-24,30 days,YouTube,0.11,19844.0,5.02,New York,English,939,8284,8,Tech Enthusiasts,2021-03-08
2258,NexGen Systems,Search,All Ages,30 days,Facebook,0.12,15446.0,2.56,Miami,French,546,5625,5,Fashionistas,2021-03-09
2259,TechCorp,Display,All Ages,15 days,Instagram,0.1,8257.0,7.81,Miami,French,972,5247,8,Fashionistas,2021-03-10
2260,Innovate Industries,Social Media,Women 35-44,60 days,Google Ads,0.08,8175.0,2.73,New York,English,580,3203,4,Fashionistas,2021-03-11
2261,Alpha Innovations,Influencer,Men 18-24,60 days,Website,0.04,14895.0,5.89,Chicago,Mandarin,434,7639,5,Tech Enthusiasts,2021-03-12
2262,TechCorp,Influencer,Women 25-34,60 days,Website,0.06,16370.0,3.97,Miami,English,378,9230,5,Outdoor Adventurers,2021-03-13
2263,Alpha Innovations,Email,Women 35-44,60 days,Email,0.14,6516.0,5.9,Miami,French,275,8703,2,Outdoor Adventurers,2021-03-14
